,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
546,546,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","If you stored a graph with e edges and v vertices as an adjacency matrix, what is the asymptotic memory usage of this matrix?
",0.07454889258070813,0.13428270298280337,0.14733900895518376
547,547,31,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following has a time complexity of O(logn) for insertion, deletion and search?
",0.09823603079093965,0.17113125373964883,0.18217555469354652
548,548,4,"difference, choice, set, programming, quickly, can, critical, powerful, safety, application","What is the difference between a minheap and a maxheap?
",0.0548975801288721,0.10188672222028121,0.11888957167558988
549,549,40,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms are not suitable to be used when the input consists of large data sets?
",0.0713940131428091,0.12929069185532224,0.14118846542788524
550,550,40,"tree, node, binary, follow, avl, traversal, order, search, number, root","If a new node's value is greater than its parent's value when inserting into a maxheap what should you do next?
",0.06797025535314383,0.12344476812607125,0.13457169505031777
551,551,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What sort of tree is a heap an example of?
",0.09831005284299907,0.17126231676060108,0.18229437923112
552,552,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is a tree in computer science?
",0.0982111169780566,0.17110464458065983,0.18217942785545363
553,553,29,"tree, node, binary, follow, avl, traversal, order, search, number, root","An AVL tree is created by inserting the numbers 1, 3, 7, 2, 4, 6, and 5. How many of these insertions cause the current tree to become unbalanced?
",0.09363945861739813,0.16455632467755144,0.178980369469458
554,554,29,"hash, table, function, number, bucket, find, use, close, step, insert","If Christof’s average number of steps in his open hashtable is 1.42 and the total number of buckets is 1000. What is the max no. of keys he intends to insert?
",0.09372707612174849,0.16472745948132406,0.17908535795693692
555,555,39,"first, full, town, work, access, part, last, anywhere, remove, face","Attila the Hun is wanting to ravage Europe. However he is always uncertain which town to lay waste to. The Huns are currently resting.He has a database of towns ranked by GDP per capita. He wants to be able to remove towns once he's burnt every building to the ground, and add towns as refugees camps begin to form. He should be able to do this quickly as he will be tired after a long day of work. If a town with a certain GDP is not found, he should be able to find a town with similar GDP.Which of the following data structures would be most appropriate to store the list of towns?
",0.05234856571139195,0.0988580584155156,0.11193578237357282
556,556,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of the following code?public void look(int a){ int ans[] = int[10]; int n = a; for(int i=0;i<n;i++){ for(int j=n;j>0;j--){ ans[i] = i*j; } } for(int i=0;i<n;i++){ System.out.println(ans[i*2]); }}
",0.09357317755453837,0.16496751987404068,0.17437250031991192
557,557,45,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of the following is not a property of merge sort?
",0.11256383609559407,0.19307608990795713,0.20880646997223656
558,558,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Name the fastest sort method and its complexity when sorting an array that has already been sorted.
",0.08209828124837908,0.14730418862671293,0.15459534920410678
559,559,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of these orders describes post-order traversal of a binary search tree?
",0.09815671329387173,0.17101687731591278,0.18205467494139363
560,560,24,"determine, start, want, divide, line, word, weight, grain, need, build","Corbyn wants to build the perfect sandcastle. To do this he needs to weigh each and every grain in his bucket, and line them up according to weight. If they are the same weight (precise to a nano-gram, if that's a thing) then he wants the grain that has been exposed to solitude for the longest time, to come first.Given that the room is controlled for wind, and that Jeremy wants to finish the sand castle before he dies, which sorting method should he use?
",0.03125,0.06060606060606061,0.08696565534786727
561,561,45,"datum, structure, item, remove, data, implement, add, fast, follow, make","For the Algorithm and data structure of hash tables, which of the following is recommended?
",0.11340897583544106,0.19461726108311422,0.21016037734681245
562,562,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is Interpolation search?
",0.07760857142369228,0.13956999093855188,0.15532354963474337
563,563,8,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements is false?
",0.17268482115112505,0.2724327088578495,0.27995959832873407
564,564,46,"rotation, total, level, apply, produce, carry, work, get, ask, while","How many elementary operations does this function have and what is the value of total after the for loop has finished?public void total() { int x = 4; int total = 0; for (int i=0; i<x-1; i++) { total = total + i; }}
",0.07364070722849349,0.1341779135896783,0.1386198483345025
565,565,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the complexity of the following, given that the methods checkPassword, hackProfessor and openMozilla Firefox are of constant complexity?int n = password.length(); int findPassword = 0; int x=1;for( int j = 0; j < n; j++){ int x=x*10;}for( int i = 0; i < x; i++;){ for(password.checkPassword(findPassword) == false) findPassword++;}}password.hackProfessor(findPassword);for (int i2 = 1; i2 <= n; i2++) { for(int j2 = 1; j2 <= n; j2++) { openMozillaFirefox(https://www.youtube.com/watch?v=oavMtUWDBTM); }}
",0.09397587612974333,0.16561678315388006,0.1753362173755453
566,566,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","For a list of size n=30,000what would be the average search time for an element in the list using binary search?
",0.07946651167699595,0.1426744152936844,0.1583395447649028
567,567,11,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","Take the following steps:Select an arbitrary “pivot” element P from the array (typically the first element in the array).If the array contains only 0 or 1 element, return.Move all elements that are = P to the left of the array and all elements > P to the right.Recursively repeat this process on the left sub-array Conquer and then the right sub-array.What sorting algorithm do they describe and what is it's average time complexity?
",0.07859863226091607,0.14126602768293492,0.1573019360859692
568,568,47,"call, represent, whereis, areedge, natural, assign, calculateand, view, content, top","What does this formula calculate?And what does represent?
",0.10782402623310948,0.18446734019710723,0.1992807664147599
569,569,31,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Given the function f(n) = 2n2+ 2n2log(n) + 200n(2/3) + log(n2), how can the time complexity be described for a sufficiently large n?
",0.09772480591457565,0.1703271212479912,0.18130378886982473
570,570,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","If we were to insert 9, 11, 7, 4, 16, 1, 8 into anemptyAVL Tree, 9 / \ 7 11 / \ 4 16 / 1 what would we expect the balanced AVL treeto look like?
",0.09726222398860057,0.16956502377344926,0.18050107363704648
571,571,31,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which statement is false?
",0.09690698695650148,0.16895883795488623,0.17996761143659246
572,572,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sets of sorting algorithms lists all that implement the divide and conquer approach?
",0.16697535661497412,0.2681861158469718,0.27856027776499226
573,573,31,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","Which is not a property of quicksort?
",0.09698677205893359,0.1690684835715269,0.18011726217305896
574,574,31,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","The following is an AVL tree. The element 17 is added, and the element 20 is added. Which elements are the root, and the roots children?
",0.09687609502738677,0.16892847217500948,0.179977299606843
