,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
401,401,34,0.15610000491142273,"tree, order, binary, node, search, follow, avl, traversal, type, number",58,0.11789999902248383,"for, int, follow, time, complexity, run, if, give, code, return",3,0.10199999809265137,"method, call, always, line, note, deleting, already, term, null, doessomethe","['complexity', 'for', 'intree', 'method', 'for', 'binary', 'avl', 'tree', 'height', 'layer']","What is the worstcase complexity for the ""inTree"" method for a binary AVL tree with height of m layers?
"
402,402,5,0.14630000293254852,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.10260000079870224,"hash, element, table, bucket, use, function, result, find, close, key",58,0.05700000002980232,"for, int, follow, time, complexity, run, if, give, code, return","['sort', 'would', 'result', 'follow', 'step', 'while', 'sort']","Which sorting algorithm would result in the following steps while sorting [2,9,7,4] ?[2,9,7,4] ?[2,9,7,4][2,9,7,4] ?[2,9,4,7][2,9,4,7] ?[2,4,7,9]
"
403,403,34,0.10719999670982361,"tree, order, binary, node, search, follow, avl, traversal, type, number",32,0.059700001031160355,"valid, leaf, apply, try, advice, password, context, stand, treesa, root",2,0.014399999752640724,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist","['valid', 'avl', 'tree']","Which of these IS a valid AVL Tree?
"
404,404,20,0.12030000239610672,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",1,0.11180000007152557,"datum, store, structure, add, right, remove, data, leave, use, follow",43,0.016100000590085983,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'statement', 'datum', 'structure', 'false']","Which of the following statements about linear data structures is FALSE?
"
405,405,30,0.10620000213384628,"graph, name, number, edge, vertex, undirected, want, however, direct, main",58,0.060600001364946365,"for, int, follow, time, complexity, run, if, give, code, return",12,0.014399999752640724,"hash, element, table, bucket, use, function, result, find, close, key","['for', 'direct', 'graph']","What is the adjacency matrix for this directed graph?
"
406,406,5,0.15309999883174896,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",2,0.014399999752640724,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist",6,0.014399999752640724,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist","['stable', 'sort', 'algorithm']","What is the definition of a stable sorting algorithm?
"
407,407,5,0.3192000091075897,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.11580000072717667,"for, int, follow, time, complexity, run, if, give, code, return",1,0.06530000269412994,"datum, store, structure, add, right, remove, data, leave, use, follow","['give', 'selection', 'sort', 'time', 'complexity', 'for', 'unsorte', 'set', 'data', 'time', 'complexity', 'selection', 'sort', 'for', 'sorted', 'set', 'datum']","Given that selection sort has a time complexity of O(n^2) for an unsorted set of data, what is the time complexity of selection sort for a sorted set of data?
"
408,408,5,0.21870000660419464,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.014100000262260437,"complexity, time, large, case, slowest, log, na, number, arrange, average",58,0.01360000018030405,"for, int, follow, time, complexity, run, if, give, code, return","['complexity', 'quick', 'sort', 'scenario', 'occur']","What is the worst case complexity of quick sort and in what scenario will this occur?
"
409,409,4,0.14830000698566437,"complexity, time, large, case, slowest, log, na, number, arrange, average",5,0.05169999971985817,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",55,0.014499999582767487,"array, slow, problem, random, may, integer, access, limit, endb, face","['quicksort', 'good', 'case', 'performance']","What is Quicksort's best case performance?
"
410,410,34,0.17299999296665192,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.05590000003576279,"hash, element, table, bucket, use, function, result, find, close, key",58,0.05220000073313713,"for, int, follow, time, complexity, run, if, give, code, return","['order', 'for', 'traversal', 'binary', 'tree', 'element']","What is the order for traversal of a binary tree with n elements?
"
411,411,4,0.09160000085830688,"complexity, time, large, case, slowest, log, na, number, arrange, average",5,0.07980000227689743,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",58,0.0697999969124794,"for, int, follow, time, complexity, run, if, give, code, return","['case', 'run', 'time', 'complexity', 'merge', 'sort']","What is the wprst case run time complexity of merge sort?
"
412,412,43,0.09960000216960907,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely",20,0.06610000133514404,"statement, false, rule, follow, carey, inthis, engine, bugle, involve, pagerank",5,0.01489999983459711,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['follow', 'statement', 'true']","Which of the following statements are true?:
"
413,413,34,0.16750000417232513,"tree, order, binary, node, search, follow, avl, traversal, type, number",12,0.11050000041723251,"hash, element, table, bucket, use, function, result, find, close, key",5,0.07199999690055847,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable","['type', 'search', 'sequential', 'search', 'check', 'element', 'list', 'match', 'find', 'whole', 'list', 'search', 'describe', 'search', 'algorithm']","""In this type of search, a sequential search checks each element of a list, one by one, until a match is found or the whole list has been searched""Describes which searching algorithm?
"
414,414,58,0.16910000145435333,"for, int, follow, time, complexity, run, if, give, code, return",14,0.05420000106096268,"value, lecture, low, deletion, possible, slide, bind, lower, state, week",40,0.05350000038743019,"index, represent, final, representation, apart, dictating, calculateand, parent, boat, bucketseg","['give', 'final', 'value', 'algorithmint', 'for', 'for']","Given n = 4, what is the final value of k in the below algorithm.int k = 0;for (int i=0; i<n; i++){ for (int j=n; j>0; j=j/2){ k++; }}
"
415,415,5,0.13770000636577606,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.06419999897480011,"hash, element, table, bucket, use, function, result, find, close, key",58,0.05550000071525574,"for, int, follow, time, complexity, run, if, give, code, return","['would', 'appropriate', 'hashing', 'algorithm', 'for', 'follow', 'list', 'name']","Which of these would be an appropriate hashing algorithm for the following list of names:Harry, Morgana, Ron, Gandalf, Derren, Alastair, Merlin, Hermione, Mordred
"
416,416,58,0.2272000014781952,"for, int, follow, time, complexity, run, if, give, code, return",5,0.0560000017285347,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",14,0.04580000042915344,"value, lecture, low, deletion, possible, slide, bind, lower, state, week","['give', 'final', 'value', 'algorithm', 'run', 'time', 'complexity', 'call', 'oint', 'for', 'for']","Given n = 5, what will be the final value of k in the algorithm below & what is it's run time complexity, which we'll call O?int k = 0;for (int i=0; i<n; i++){ for (int j=i; j<n; j++){ k = k++; }}
"
417,417,34,0.13600000739097595,"tree, order, binary, node, search, follow, avl, traversal, type, number",30,0.09290000051259995,"graph, name, number, edge, vertex, undirected, want, however, direct, main",38,0.015699999406933784,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary","['follow', 'difference', 'graph', 'binary', 'tree']","Which of the following is NOT the difference between a Graph and a Binary Tree?
"
418,418,12,0.1842000037431717,"hash, element, table, bucket, use, function, result, find, close, key",46,0.11219999939203262,"describe, look, process, sub, mergesort, takes_seconds, returnmove, repeat, typically, arbitrary",43,0.07530000060796738,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['follow', 'answer', 'describe', 'correct', 'process', 'collision', 'handling', 'close', 'hash', 'table', 'linear_probing']","Which of the following answers describes the correct process of collision handling in a closed hash table with linear probing?
"
419,419,5,0.14010000228881836,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",38,0.055399999022483826,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary",43,0.055399999022483826,"follow, function, true, correct, give, constant, nlog, refer, awhich, definitely","['correct', 'definition', 'stable', 'sort', 'algorithm']","Which of these is the correct definition of a stable sorting algorithm?
"
420,420,58,0.35760000348091125,"for, int, follow, time, complexity, run, if, give, code, return",5,0.011099999770522118,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",4,0.011099999770522118,"complexity, time, large, case, slowest, log, na, number, arrange, average","['complexity', 'follow', 'codeint', 'int', 'count', 'for', 'for', 'count', 'return', 'count']","What is the complexity of the following code?int f( int n, int m) { int count = 0; for (int i = n; i > 0; i--) { for (int j = 0; j < m; j = j + 2) { count++; } } return count;}
"
421,421,5,0.18870000541210175,"sort, algorithm, follow, list, complexity, time, take, size, runtime, stable",12,0.05640000104904175,"hash, element, table, bucket, use, function, result, find, close, key",58,0.05620000138878822,"for, int, follow, time, complexity, run, if, give, code, return","['sort', 'would', 'follow', 'intermediate', 'step', 'while', 'sort']","Which sorting algorithm would have the following intermediate steps while sorting ?
"
422,422,12,0.12999999523162842,"hash, element, table, bucket, use, function, result, find, close, key",38,0.09359999746084213,"definition, precision, factor, incorrect, accuracy, difference, theload, full, important, treebinary",4,0.0478999987244606,"complexity, time, large, case, slowest, log, na, number, arrange, average","['formula', 'provide', 'theload', 'factor', 'hash', 'table']","Which of these formulas will provide theload factor of a hash table?
"
423,423,11,0.10480000078678131,"select, option, andcomplexity, technique, avoid, design, proper, match, insertionsort, check",12,0.05660000070929527,"hash, element, table, bucket, use, function, result, find, close, key",2,0.014499999582767487,"letf, heapsort, invent, mergesort, prefer, var, traverse, nearly, max, arraylist","['technique', 'avoid', 'collision']","What technique can avoid collision?
"
