,Document_No,Dominant_Topic_1,Perc_Contribution_1,Topic_Keywords_1,Dominant_Topic_2,Perc_Contribution_2,Topic_Keywords_2,Dominant_Topic_3,Perc_Contribution_3,Topic_Keywords_3,Text,Question
489,489,51,0.3612000048160553,"efficient, company, come, condition, stock, sortb, sortc, much, around, deal",35,0.22439999878406525,"number, people, real, create, would, say, quickly, company, change, friend",56,0.15459999442100525,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['imagine', 'work', 'company', 'deal', 'stock', 'team', 'current', 'project', 'develop', 'page', 'website', 'list', 'company', 'stock', 'market', 'allow', 'monitor', 'real', 'feature', 'page', 'sort', 'company', 'number', 'way', 'growth', 'last', 'day', 'total', 'net', 'worth', 'detail', 'change', 'real', 'time', 'list', 'also', 'need', 'sorted', 'real', 'time', 'tooyour', 'team', 'leader', 'tell', 'consistent', 'speed', 'top', 'priority', 'second', 'count', 'stock', 'market', 'lag', 'result', 'complaint', 'sort', 'stable', 'cause', 'confusion', 'if', 'company', 'value', 'swap', 'seemingly', 'randomly', 'memory', 'issue', 'company', 'prepare', 'give', 'much', 'space', 'need', 'for', 'sort', 'long', 'sort', 'appropriate', 'for', 'situation', 'merge', 'sort']","Imagine you're working at company that deals with stocks and your team's current project is develop a page on a website that lists companies on the stock market and allows you to monitor them in real time.A feature of this page is that you can sort the companies in a number of ways (e.g. growth in the last day, total net worth, etc.). As these details are changing in real time, the list will also needed to be re-sorted in real-time too.Your team leader has told you that:1. Consistent speed is the top priority. Every second counts in the stock market and any lag will result in complaints.2. The sort should be stable. It will cause confusion if companies with the same value were to swap seemingly randomly.3. Memory is not an issue. The company is prepared to give you as much space as you need for the sort as long as its effective.Which sort is the most appropriate for this situation?
   Merge Sort
 "
490,490,16,0.2272000014781952,"for, follow, time, complexity, true, give, statement, function, correct, run",3,0.0478999987244606,"case, fastest, ofbubble, itsb, distinct, description, fit, stableb, performance, nearly",6,0.04699999839067459,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly","['time', 'complexity', 'for', 'code', 'answer', 'low', 'case', 'letter', 'int', 'for', 'total']","What is the time complexity for the code below? Answer with a lower case letter with no other characters.for (int x=0; x<n; x++){ for (int y=0; y<n; y++){ total = numberArrayOne[x] * numberArrayTwo[y]; }}
n^2
    "
491,491,25,0.2630000114440918,"graph, edge, vertex, method, undirected, direct, main, direction, undirecte, directional",56,0.07419999688863754,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.06939999759197235,"for, follow, time, complexity, true, give, statement, function, correct, run","['follow', 'statement', 'best', 'describe', 'undirected', 'graph', 'edge', 'directional', 'go', 'way', 'along', 'edge']","Which of the following statements best describes an undirected graph?
  All edges are bi-directional, you can go either way along any edge
  "
492,492,14,0.15919999778270721,"tree, binary, order, node, leave, right, follow, avl, search, traversal",49,0.0869000032544136,"int, result, return, term, many, num, body, function, heap, count",16,0.08640000224113464,"for, follow, time, complexity, true, give, statement, function, correct, run","['statement', 'heap', 'false', 'heap', 'binary', 'search', 'tree', 'bst']","Which statement(s) about heaps is false?
   A heap is a binary search tree (BST).
 "
493,493,0,0.17399999499320984,"pass, point, start, book, page, short, similar, look, dijkstra, repeat",29,0.13750000298023224,"find, number, step, item, average, many, index, table, insert, hash",14,0.0625,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['many', 'step', 'find', 'page', 'dictionary', 'page', 'start', 'page', 'use', 'binary', 'search']","How many steps to find page 64 in a dictionary which has 100 pages start from page 1 using binary search?
 6
   "
494,494,0,0.3197999894618988,"pass, point, start, book, page, short, similar, look, dijkstra, repeat",55,0.11209999769926071,"datum, search, structure, remove, data, list, store, want, add, use",56,0.09570000320672989,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would","['attempt', 'point', 'realise', 'life', 'boring', 'would', 'return', 'point', 'quick', 'possible', 'however', 'boat', 'search', 'since', 'authority', 'happen', 'year', 'ago', 'well', 'little', 'scared', 'go', 'theregiven', 'flann', 'if', 'even', 'real', 'name', 'want', 'return', 'quick', 'possible', 'route', 'take']","Flann O'Brien is an outlaw. He was attempting to hide out at point A, but realised that life there is too boring. He would like to return to point I as quick as possible. However all boats are being searched in case he's on board. With the exception of north Scotland, since the authorities are English and the Scottish referendum only happened 4 years ago... and well they're little scared to go up there.Given that Flann (if that is even his real name) wants to return as quick as possible, which route should he take?
A,B,W,L,C,N,I
    "
495,495,6,0.23890000581741333,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly",16,0.1656000018119812,"for, follow, time, complexity, true, give, statement, function, correct, run",39,0.09480000287294388,"node, sub, process, next, link, current, element, list, object, pointer","['state', 'follow', 'for', 'node', 'head', 'for', 'node', 'nodenext', 'if', 'for', 'int', 'nodeelement', 'if', 'nodeelement', 'break', 'nodenext', 'new', 'listnode', 'nodenext']","State the complexity of the following algorithm:for(int i = 0; i < n; i++){ ListNode node = head; for (int j = 0; j < i - 1; j++){ node = node.next; } if(j > 3){ for(int k = 0; k < j; k++){ node.element += k; if(node.element >= 23){ break; } } }}node.next = new ListNode(o, node.next);
?(n^2)
    "
496,496,56,0.22310000658035278,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",16,0.013799999840557575,"for, follow, time, complexity, true, give, statement, function, correct, run",14,0.013399999588727951,"tree, binary, order, node, leave, right, follow, avl, search, traversal","['follow', 'sort', 'algorithm', 'stable', 'insertionsort']","Which of the following sorting algorithms is Stable?
   InsertionSort
 "
497,497,17,0.20679999887943268,"lane, skip, skiplist, combined, sum, organise, difference, many, exactly, assign",39,0.11860000342130661,"node, sub, process, next, link, current, element, list, object, pointer",29,0.030799999833106995,"find, number, step, item, average, many, index, table, insert, hash","['skiplist', 'node', 'lane', 'node', 'many', 'node', 'expect', 'see', 'exactly', 'lane']","In a Skiplist where p = 1/2 (i.e the probability that the node has 1 lane is 1/2 and the probability that the node has 2 lanes is 1/4 etc...) which has 1024 nodes. How many nodes should we expect to see that have exactly 6 lanes?
 16
   "
498,498,14,0.13699999451637268,"tree, binary, order, node, leave, right, follow, avl, search, traversal",55,0.05570000037550926,"datum, search, structure, remove, data, list, store, want, add, use",52,0.054999999701976776,"show, factor, prime, distribute, uniformly, distribution, improve, increase, reduce, advice","['follow', 'show', 'structure', 'avl', 'tree']","Which of the following show the structure of an AVL tree?

    "
499,499,14,0.24560000002384186,"tree, binary, order, node, leave, right, follow, avl, search, traversal",28,0.05079999938607216,"child, add, non, cause, leaf, full, slow, sift, treechild, nodeleaf",39,0.013100000098347664,"node, sub, process, next, link, current, element, list, object, pointer","['binary', 'tree', 'binary', 'tree', 'node', 'child', 'node']","What are the characteristics of a Binary Tree?
 In a binary tree, every node has at most two children nodes.
   "
500,500,56,0.3472999930381775,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",39,0.17139999568462372,"node, sub, process, next, link, current, element, list, object, pointer",30,0.05490000173449516,"operation, middle, link, array, perform, advantage, make, item, front, either","['consider', 'implementation', 'link', 'list', 'head', 'pointer', 'tail', 'pointer', 'follow', 'operation', 'complexity', 'time', 'insertion', 'end', 'list', 'insertion', 'front', 'list', 'deletion', 'last', 'list', 'deletion', 'first', 'node', 'list']","Considering an implementation of a linked list with a head pointer and no tail pointer, which two of the following operations have a complexity of O(1) time?1. Insertion at the end of the list2. Insertion at the front of the list3. Deletion of the last node in the list4. Deletion of the First node in the list
   2 and 4
 "
501,501,24,0.3732999861240387,"hash, element, table, bucket, use, function, close, key, store, insert",14,0.05460000038146973,"tree, binary, order, node, leave, right, follow, avl, search, traversal",29,0.041999999433755875,"find, number, step, item, average, many, index, table, insert, hash","['use', 'standard', 'closed', 'hash', 'table', 'linear_probing', 'slot', 'hash', 'function', 'output', 'hash', 'table', 'follow', 'number', 'insert']","Using a standard closed hash table with linear probing which has slots 0, ... ,7 and hash function h(x) = x % 8. What is the output of the hash table when the following numbers are inserted 14, 9, 26, 31, 2, 7, 11, 19?
  7, 9, 26, 2, 11, 19, 14, 31
  "
502,502,14,0.2680000066757202,"tree, binary, order, node, leave, right, follow, avl, search, traversal",37,0.043699998408555984,"sum, codepublic, op, fibonacci, thecounte, alength, elementary_operation, looping, else, letf",16,0.016100000590085983,"for, follow, time, complexity, true, give, statement, function, correct, run","['give', 'binary', 'tree', 'combine', 'sum', 'node', 'value', 'diameter']","Given the two binary trees, what is the combined sum of node values of both diameters?
     38
"
503,503,14,0.2078000009059906,"tree, binary, order, node, leave, right, follow, avl, search, traversal",6,0.19200000166893005,"code, fragment, runtime, get, void, position, if, nodenext, method, correctly",16,0.07349999994039536,"for, follow, time, complexity, true, give, statement, function, correct, run","['value', 'follow', 'code', 'for', 'binary', 'search', 'tree', 'void', 'getelement', 'tree', 'root', 'while', 'rootright', 'null', 'root', 'rootright', 'rootdata', 'large', 'element']","What value does the following code for a binary search tree print?public void getElement(Tree root) { while(root.right() != null) { root = root.right(); } System.out.println(root.data());}
 The largest element
   "
504,504,56,0.17299999296665192,"sort, list, follow, algorithm, complexity, insertion, time, order, stable, would",40,0.05380000174045563,"array, slow, problem, may, random, element, access, integer, anywhere, face",24,0.05119999870657921,"hash, element, table, bucket, use, function, close, key, store, insert","['insertion', 'sort', 'already', 'nearly', 'order', 'array']","When does a Insertion sort have (n)?
  Already or nearly ordered arrays.
  "
505,505,55,0.7371000051498413,"datum, search, structure, remove, data, list, store, want, add, use",16,0.06889999657869339,"for, follow, time, complexity, true, give, statement, function, correct, run",0,0.0,,"['farm', 'buy', 'for', 'work', 'for', 'contract', 'end', 'week', 'send', 'plump', 'chicken', 'furthermore', 'if', 'old', 'still', 'chicken', 'farm', 'must', 'keep', 'send', 'next', 'plump', 'chicken', 'perform', 'job', 'efficiently', 'promote', 'old', 'give', 'fancy', 'computer', 'tell', 'create', 'data', 'structure', 'assist', 'consistently', 'find', 'plump', 'however', 'still', 'inexperience', 'data', 'structure', 'need', 'advice', 'tell', 'structure', 'follow', 'quality', 'remove', 'plump', 'chicken', 'list', 'easy', 'repeatable', 'high', 'priority', 'update', 'weight', 'exist', 'chicken', 'reorder', 'structure', 'accordingly', 'possible', 'add', 'newborn', 'chicken', 'possible', 'priority', 'egg', 'use', 'for', 'breakfast', 'mcmuffin', 'datum', 'structure']","Old MacDonald has a farm (eieio), but his farm has been bought by McDonald's for his plump, juicy chickens.Old MacDonald now works for McDonald's under a contract where, at the end of every week, he has to send them his plumpest chicken. Furthermore, if Old MacDonald still has more than 63 chickens in his farm, he must keep sending the next plumpest chicken until he has 63.To perform his job more efficiently, McDonald's promoted ""Old MacDonald"" to ""New MacDonald"" by giving him a fancy new computer, and have told him to create a data structure to assist him in consistently finding the plumpest chicken.New MacDonald is however still very inexperienced with data structures and needs some advice. He was told by McDonald's that his data structure should have the following qualities:- Removing the plumpest chicken from the list should be easy and repeatable and is of the highest priority.- Updating the weight of existing chickens and reordering the structure accordingly should be possible.- Adding newborn chickens should be possible but isn't a priority (Most eggs are used for breakfast McMuffins anyway).Which data structure should New MacDonald use?
A Heap
    "
