,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
797,797,35.0,0.18880000710487366,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'stable']","Which of the following sorting algorithms is stable?
"
798,798,12.0,0.23960000276565552,"datum, structure, item, remove, data, implement, add, fast, follow, make","['follow', 'data', 'structure', 'difficult', 'recommend', 'remove', 'value']","In which of the following data structures is it difficult (not recommended) to remove values from?
"
799,799,29.0,0.3605000078678131,"hash, table, function, number, bucket, find, use, close, step, insert","['give', 'particular', 'load', 'for', 'closed', 'hash', 'table', 'maximum', 'number', 'step', 'find', 'bucket']","Given a particular load L for a Closed Hash Table w LP, what is the maximum number of steps to find the bucket?
"
800,800,35.0,0.12269999831914902,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['follow', 'sort', 'algorithm', 'bad', 'case', 'time', 'complexity']","Which of the following sorting algorithms does not have a worst case time complexity of O(n2)?
"
801,801,27.0,0.2126999944448471,"for, follow, int, code, runtime, method, get, correctly, property, class","['follow', 'bound', 'correct', 'for', 'run', 'time', 'follow', 'codefor', 'int', 'for']","Which of the following bounds are correct for the run time of the following code?for ( int i = 0; i < n; i++) for ( int j = 0; j < n; j++) out.println(“Hapax Legomenon”)A)O( n2 )B)?( n2 )C) O(log n)D)O( n3)
"
802,802,29.0,0.34220001101493835,"hash, table, function, number, bucket, find, use, close, step, insert","['suppose', 'give', 'element', 'definitely', 'hash', 'table', 'search', 'for', 'element', 'hash', 'table', 'linear_probe', 'calculate', 'bucket', 'for', 'element', 'key', 'use', 'hash', 'function', 'however', 'check', 'appropriate', 'bucket', 'contain', 'different', 'key', 'follow', 'possible', 'reason', 'for', 'thisa', 'element', 'insert', 'hash', 'table', 'get', 'write', 'element', 'bucket', 'element', 'place', 'bucket', 'calculate', 'hash', 'functionc', 'key', 'bucket', 'calculate', 'hash', 'key', 'force', 'move', 'bucket', 'bucket', 'already', 'fill']","Suppose you are given that an element is definitely in the Hash Table. You search for this element in the Hash Table with linear probing. You calculate the bucket for the element's key using the hash function. However, when you check the appropriate bucket it contains a different key. Which of the following are possible reasons for this?A) The element was inserted in the Hash Table but then got over-written by another element with the same bucket number.B) The element is placed below it's bucket calculated by the hash function.C) The other key had the same bucket calculated by the hash function.D) The other key was forced to move down to the bucket because it's own bucket was already filled.
"
803,803,29.0,0.2572999894618988,"hash, table, function, number, bucket, find, use, close, step, insert","['for', 'hash', 'table', 'slot', 'already', 'contain', 'element', 'likely', 'go', 'collision', 'hash', 'table']","For a Hash Table with T slots already containing n elements how likely are there going to be collisions in the Hash Table?
"
804,804,1.0,0.21220000088214874,"order, consider, runtime, input, size, constant, post, function, print, correct","['for', 'constant', 'arrange', 'follow', 'time', 'complexity', 'function', 'order', 'slowest', 'fastest', 'for', 'large', 'number', 'input', 'na']","For some constants a<b<c arrange the following time complexity functions in order slowest to fastest for large number of input n.A) B)C) D) E)
"
805,805,0.0,0.016699999570846558,"type, point, traverse, coordinate, interface, group, happen, route, various, authority",[],"What is ""time complexity"" of an algorithm?
"
806,806,11.0,0.24709999561309814,"search, binary, list, name, find, however, average, skip, suppose, interpolation","['suppose', 'search', 'for', 'element', 'sorted', 'list', 'size', 'use', 'binary', 'searchin', 'many', 'step', 'matter', 'element', 'look', 'for', 'find']","Suppose you are searching for an element in a sorted list of size x using binary search.In how many steps no matter what element we are looking for can we find it?
"
807,807,39.0,0.25440001487731934,"first, full, town, work, access, part, last, anywhere, remove, face","['problem', 'may', 'face', 'work', 'array', 'base', 'slow', 'add', 'element', 'endb', 'limit', 'remove', 'anywhere', 'listd', 'slow', 'random', 'access']","Which of these are problems one might face working with Array-based Lists?A) Slow to add an element at the endB) Limited capacityC) Slow to insert/remove anywhere in the listD) Slow random access
"
808,808,41.0,0.3377000093460083,"sort, take, use, selection, many, order, would, bubble, quick, ascend","['many', 'iteration', 'bubble', 'sort', 'would', 'take', 'sort', 'follow', 'list', 'ascend', 'order']","How many iterations of the bubble sort algorithm would it take to sort the following list in ascending order?3, 1, 4, 5, 9 ,2, 6
"
809,809,16.0,0.14010000228881836,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['rule', 'for', 'big', 'statement', 'false']","Below are the rules for Big-O, are any of the statements A-D below FALSE?
"
810,810,26.0,0.22550000250339508,"result, body, num, sequence, many, positive, preform, operator, dosomethe, note","['function', 'many', 'term', 'body', 'int', 'int', 'result', 'for', 'int', 'result', 'result', 'num', 'return', 'result']","Below is a function, how many elementary operations, in terms of n, are there in the body of the function?public int examQ(int num, int n){ int result = 0; for(int i=0; i<n; i++) { result = result + num; } return result;}
"
811,811,0.0,0.06679999828338623,"type, point, traverse, coordinate, interface, group, happen, route, various, authority",['type'],"What is an Abstract Data Type?
"
812,812,29.0,0.4043000042438507,"hash, table, function, number, bucket, find, use, close, step, insert","['imagine', 'empty', 'close', 'hashtable', 'use', 'linear_probe', 'right', 'counter', 'collisionsthis', 'close', 'hashtable', 'store', 'maximum', 'datum', 'bucket', 'label', 'ascend', 'order', 'use', 'hash', 'function', 'datum', 'store', 'bucket', 'store', 'follow', 'datum', 'leave', 'right', 'hashtable', 'order', 'would', 'data', 'store', 'insertion']","Imagine an empty closed hashtable that uses linear probing (to the right) to counter collisions.This closed hashtable can store a maximum of 5 data in 5 buckets labelled 0-4 in ascending order. It uses the hashing function f where:Where x is the data to be stored and f(x) is the bucket to store it in.If you were to insert the following data (from left to right) into this hashtable:6, 3, 2, 1, 5What order would the data be stored after insertion?
"
813,813,1.0,0.1527000069618225,"order, consider, runtime, input, size, constant, post, function, print, correct","['consider', 'follow', 'runtime', 'for', 'list', 'sort', 'size', 'list', 'time', 'take', 'second', 'good', 'approximation', 'runtime', 'complexity', 'algorithm']","Consider the following runtimes for a list-sorting algorithm, with n as the size of the list and t as the time taken in seconds:n = 2000, t = 57n = 4000, t = 456n = 8000, t = 3648Which is the best approximation of the runtime complexity of the algorithm?
"
814,814,6.0,0.15049999952316284,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","['function', 'refer', 'run', 'time', 'algorithm', 'for', 'awhich', 'follow', 'definitely', 'true']","2 functions refer to the run-times of 2 algorithms:f(n)>0, g(n)>0a>0, A>0g(n) = A f(n) for all n>aWhich of the following is definitely true?
"
815,815,16.0,0.08460000157356262,"statement, follow, false, child, rule, position, new, mean, involve, mistake","['give', 'function', 'nlog', 'follow', 'statement', 'true']","Given three functions a(n) = 300n2, b(n)= 30nlog(n) and c(n)=n3- n2, which of the following statements is true?
"
816,816,29.0,0.5199999809265137,"hash, table, function, number, bucket, find, use, close, step, insert","['plan', 'store', 'datum', 'close', 'hash', 'table', 'linear_probe', 'right', 'hash', 'function', 'use', 'meaning', 'slot', 'hash', 'table', 'if', 'insert', 'element', 'hash', 'table', 'order', 'would', 'look_like', 'end']","You plan to store data in a closed hash table with linear probing to the right. The hash function you are using is h(x) = x % 8, meaning there are 8 slots in your hash table; 0,1,2,3,4,5,6,7. If you insert the elements 14, 21, 13, 10, 6, 9, 1, 18 into the hash table, in that order, what would it look like at the end?
"
817,817,47.0,0.23280000686645508,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['follow', 'correct', 'definition', 'for', 'function', 'asymptotic', 'time', 'complexity', 'give', 'byo', 'for', 'for']","Which of the following is the correct definition for a function f(n) having asymptotic time complexity given byO(n²)?[For f(n) > 0 for n>0]
"
818,818,27.0,0.31049999594688416,"for, follow, int, code, runtime, method, get, correctly, property, class","['runtime', 'for', 'follow', 'code', 'fragment', 'for', 'for', 'for']","The runtime for the following code fragment is . What is f(n)?for (int i=0; i<n; i++) for (int j=0; j<i/10; j++) for (int k=1; k<n; k=2*k) System.out.println(i);
"
819,819,27.0,0.31049999594688416,"for, follow, int, code, runtime, method, get, correctly, property, class","['runtime', 'for', 'follow', 'code', 'fragment', 'for', 'for', 'for']","The runtime for the following code fragment is ?(f(n)). What is f(n)?for (int i=0; i<n; i++) for (int j=0; j<i/10; j++) for (int k=1; k<n; k=2*k) System.out.println(i);
"
820,820,32.0,0.3330000042915344,"index, definition, low, high, possible, bind, parent, assume, lecture, exist","['complexity', 'use', 'definition', 'give', 'week', 'lecture', 'slide', 'fix', 'assume', 'low', 'possible', 'value', 'for', 'definition', 'hold']","An algorithm has time complexity . Using the Definition of Big-Oh as given in the 2019 Week 1a Lecture (slide 14), fix B = 4.Assuming, what is the lowest possible value of b for which the definition holds?
"
821,821,41.0,0.210099995136261,"sort, take, use, selection, many, order, would, bubble, quick, ascend","['follow', 'sort', 'algorithm', 'quick', 'for', 'almost', 'sorted', 'array', 'insertion', 'sort']","Which one of the following sorting algorithms is the quickest for an almost sorted array?
"
822,822,47.0,0.060499999672174454,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","['complexity', 'heap', 'sort']","What is the Big oh complexity of heap sort?
"
823,823,35.0,0.06400000303983688,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","['algorithm', 'without']","What is the time complexity of Dijkstra's Algorithm without a min-priority queue?
"
824,824,17.0,0.47839999198913574,"insertion, already, term, label, counter, may, many, suitable, situation, use","['many', 'beer', 'while', 'fly', 'sleigh', 'back', 'pole', 'police', 'pull', 'police', 'ask', 'for', 'commercial', 'pilot', 'license', 'cpl', 'realise', 'leave', 'remain', 'gift', 'box', 'gift', 'box', 'need', 'find', 'label', 'location', 'put', 'pile', 'remain', 'total', 'pile', 'order', 'name', 'gift', 'box', 'pile', 'use', 'binary', 'search', 'bad', 'case', 'complexity', 'log']","Santa has had one too many beers while flying the sleigh back to the North Pole when the police pull him over. The police ask for hisEASA Part-FCL commercial pilot license (CPL) and he realises that he left it in one of 60 remaining gift boxes. The gift box he needs to find is labelled ""Santa Claus"" with ""North Pole"" on. Each location ""e.g Africa"" is put into its own pile, there are 12 remaining piles in total. Each pile is ordered by name ""e.g Mrs Claus"", there are 5 gift boxes in each pile. Using a binary search, what is the worst-case complexity?
"
