,Unnamed: 0,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Question
615,615,615,30.0,0.3251000046730041,"true, statement, big, follow, planation, factor, notation, position, rule, omega","['sort', 'number', 'list', 'unique', 'intsfor', 'int', 'position', 'position', 'numberslength', 'position', 'int', 'currentindex', 'position', 'while', 'true', 'if', 'currentindex', 'break', 'if', 'number', 'currentindex', 'number', 'currentindex', 'temp', 'number', 'currentindex', 'number', 'number', 'number', 'else', 'break']","Which sorting algorithm does this piece of code belong to?Note: numbers is a list of unique ints.for (int position=1; position < numbers.length; position+=1) { int currentIndex = position; while (true) { if (currentIndex == 0) { break; } if (numbers[currentIndex] < numbers[currentIndex-1]) { int temp = numbers[currentIndex-1]; numbers[currentIndex-1] = numbers[currentIndex]; numbers[currentIndex] = temp; currentIndex-=1; } else { break; } }}
"
616,616,616,30.0,0.21690000593662265,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['sort', 'bad', 'average', 'time', 'complexity']","Which sorting algorithm has the worst average time complexity (?)
"
617,617,617,35.0,0.29989999532699585,"int, if, for, while, return, follow, code, mean, sum, new","['follow', 'code', 'for', 'insertion', 'sort', 'select', 'option', 'insertionsort', 'int', 'array', 'int', 'alength', 'for', 'int', 'int', 'key', 'int', 'while', 'compareto', 'key']","The following code is for an insertion sort. Select from the options below, the line of code which should replace Xpublic static void insertionSort(int[] array) { int[] a = array; int n = a.length; for (int i=1; i<n; ++i){ int key = a[i]; int j = i-1; while (j>=0 && a[j].compareTo(key) > 0){ a[j+1] = a[j]; j = j-1; } X }}
"
618,618,618,35.0,0.2433999925851822,"int, if, for, while, return, follow, code, mean, sum, new","['correctly', 'describe', 'complexity', 'follow', 'int', 'for', 'systemoutprint', 'for', 'double', 'systemoutprint', 'goodbye', 'world']","Which one correctly describes the complexity of the following code fragment?for (int i = 1; i < n; i = i * 2){ for(int j = n; j > 0; j--) { System.out.print(""hello world""); }}for (double i = n; i > 1; i = i / 2){ System.out.print(""goodbye world"");}
"
619,619,619,35.0,0.14110000431537628,"order, traversal, tree, post, follow, pre, level, output, use, traverse","['post', 'traversal', 'tree']","A post order traversal of the tree; [a] / \ [b] [c]
"
620,620,620,25.0,0.16699999570846558,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['follow', 'statement', 'doubly', 'link', 'list', 'true']","Which of the following statements about doubly-linked lists is true?
"
621,621,621,25.0,0.2071000039577484,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['follow', 'statement', 'link', 'list', 'false']","Which of the following statements about linked lists is false?
"
622,622,622,25.0,0.4884999990463257,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['follow', 'statement', 'list', 'resize', 'whereas', 'gap', 'list', 'whereas', 'standard', 'array', 'can', 'linear', 'search', 'list', 'slow', 'element', 'array', 'datum', 'type', 'whereas', 'array', 'list', 'primitive', 'non', 'primitive', 'datum', 'type', 'array', 'list', 'always', 'single', 'dimensional', 'however', 'array', 'also', 'multi', 'dimensional']","Which of the following statements about array lists and arrays in java are false1.Array lists can be resized whereas arrays can't.2.Array lists can have gaps in the list whereas a standard array cannot.3. A linear search in an array list is slower than in an array (where both have the same elements).4. An array can be of a primitive data type whereas an array list can be of a primitive or non-primitive data type.5. Array lists are always single dimensional however arrays can also be multi-dimensional.
"
623,623,623,25.0,0.30090001225471497,"number, find, take, step, item, average, many, give, second, if","['equation', 'for', 'find', 'average', 'number', 'step', 'for', 'insert', 'find', 'item', 'hash', 'table', 'equation', 'average', 'number', 'step', 'find', 'bucket', 'for', 'hash', 'table', 'full']","What is the equation for finding the average number of steps for inserting/finding an item in a hash table? With this equation, what is the average number of steps to find a bucket for a hash table that is 80% full?
"
624,624,624,40.0,0.09799999743700027,"hash, table, bucket, open, insert, close, key, function, slot, closed","['correct', 'formula', 'for', 'hash', 'table']","What is the correct formula for the load factor of a hash table?
"
625,625,625,36.0,0.334199994802475,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['follow', 'sort', 'algorithm', 'best', 'quick', 'bad', 'case', 'time', 'complexity']","Which of the following sorting algorithms has the best/ quickest WORST CASE time complexity?
"
626,626,626,36.0,0.18690000474452967,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['follow', 'sort', 'algorithm', 'stable']","Which of the following sorting algorithms is stable?
"
627,627,627,36.0,0.11469999700784685,"tree, binary, node, avl, search, child, root, follow, height, leaf","['follow', 'statement', 'basic', 'tree', 'false']","Which of the following statements about basic trees is false?
"
628,628,628,2.0,0.3156000077724457,"datum, structure, data, space, implement, possible, memory, store, work, for","['task', 'programming', 'sort', 'large', 'data', 'set', 'powerful', 'computer', 'important', 'part', 'company', 'time', 'critical', 'safety', 'application', 'tell', 'complete', 'sort', 'quickly', 'possible', 'case', 'big', 'priority', 'appropriate', 'choice', 'algorithm']","I am tasked with programming a sorting algorithm with large data-sets on a powerful computer. This is an important part of my company's time-critical, safety application. I'm told that completing the sorting very quickly- in all possible cases - is the biggest priority. What's the appropriate choice of algorithm?
"
629,629,629,38.0,0.08420000225305557,"store, close, want, difficulty, label, stepsopen, hashtable, collisionsthis, counter, presume","['question', 'consider', 'for', 'store', 'position', 'array', 'position', 'child', 'store']","In this question we'll consider the Abstract Data Type: Heaps.If the data for a node in a heap is stored in position i in an array, what positions will its children be stored in?
"
630,630,630,2.0,0.10119999945163727,"slow, fastest, linked, experimental, inefficient, factorial, gs, tocheck, jump, listd","['complexitie', 'fastest', 'slow', 'log', 'nlog']","Sort the algorithm complexities from fastest to slowest when n = 100.1. 1502. 50n3. 5n^24. log(3000n)5. 6nlog(400n)
"
631,631,631,29.0,0.15209999680519104,"for, time, complexity, search, runtime, function, none, follow, correct, give","['average', 'runtime', 'complexity', 'binary', 'tree', 'search']","What is the average runtime complexity of a binary tree search?
"
632,632,632,29.0,0.2721000015735626,"for, time, complexity, search, runtime, function, none, follow, correct, give","['consider', 'function', 'for', 'follow', 'correct', 'definition', 'for', 'bind']","Consider functions g(n) and f(n) with g(n) >0 and f(n) >0 for n>0.Which of the following is the correct definition for the exact bound?
"
633,633,633,23.0,0.33709999918937683,"hash, table, bucket, open, insert, close, key, function, slot, closed","['plan', 'store', 'datum', 'close', 'hash', 'table', 'linear_probe', 'right', 'hash', 'function', 'use', 'meaning', 'slot', 'hash', 'table', 'insert', 'element', 'order', 'would', 'end', 'result']","You plan to store data in a closed hash table with linear probing to the right. The hash function you are using is h(x) = x % 7, meaning there are 7 slots in your hash table; 0,1,2,3,4,5,6. Inserting the elements 22, 8, 5, 26, 4, 13, 9 in that order, what would be the end result?
"
634,634,634,23.0,0.10249999910593033,"element, add, index, end, move, place, ie, first, assume, contain","['fastest', 'good', 'case', 'assume', 'element', 'distinct']","Which of these algorithms have the fastest best case?(assume all elements are distinct)
"
635,635,635,36.0,0.2055000066757202,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['good', 'comparison', 'algorithm', 'perform', 'average', 'bad', 'case']","What is the best a comparison sort algorithm can perform in the average or worst case?
"
636,636,636,39.0,0.2556999921798706,"run, large, fast, term, quicksort, exact, record, partition, question, information","['suppose', 'different', 'integer', 'length', 'wish', 'order', 'also', 'suppose', 'array', 'already', 'completely', 'order', 'while', 'rest', 'remain', 'random', 'unfortunately', 'know', 'value', 'term', 'become', 'efficient', 'say', 'insertion', 'sort', 'rather', 'quick', 'sort', 'ensure', 'arrays', 'correctly', 'order', 'minimal', 'time', 'may', 'assume', 'exact', 'bind', 'precise', 'number', 'operation', 'for', 'sake', 'question', 'ie']","Suppose we have 100 different arrays of integers, all of which are length n, and we wish to order all of them.But also suppose that x of these arrays are already completely ordered, while the rest remain random, and unfortunately we do not know which are which.At what value ofx, in terms ofn, does it become more efficient to use, say, Insertion Sort rather than Quick Sort to ensure all 100 arrays are correctly ordered in minimal time?(One may assume that that an algorithms exact bound is its precise number of operations for the sake of this question, i.e. ?(n)=n, or?(n2)=n2.)
"
637,637,637,39.0,0.14880000054836273,"sort, algorithm, case, insertion, complexity, stable, quick, bad, time, selection","['algorithm', 'usually', 'stable']","Which of these algorithms are NOT usually stable?
"
638,638,638,36.0,0.16859999299049375,"for, time, complexity, search, runtime, function, none, follow, correct, give","['put', 'instruction', 'measure', 'code', 'runtime', 'call']","What is putting in instructions which measure codes runtime called?
"
639,639,639,17.0,0.34360000491142273,"right, leave, node, process, sub, current, subtree, describe, differ, left","['type', 'tree', 'transversal', 'first', 'process', 'node', 'leave', 'subtree', 'right', 'subtree', 'finally', 'current', 'node']","Which type of tree transversal will first process the nodes in the left subtree, then the right subtree and finally the current node?
"
640,640,640,17.0,0.1243000030517578,"list, link, array, false, follow, remove, insert, faster, doubly, statement","['consider', 'follow', 'statement', 'list', 'choose', 'statement', 'false']","Consider the following statements about lists and choose the statement that is FALSE.
"
641,641,641,25.0,0.1992000043392181,"for, time, complexity, search, runtime, function, none, follow, correct, give","['consider', 'take', 'for', 'for', 'for', 'asymptotic', 'complexity', 'likely']","Consider an algorithm that takes 8s for n=50, 14s for n=100 and 20s for n=200. What asymptotic complexity does it likely have.
"
642,642,642,29.0,0.1992000043392181,"for, time, complexity, search, runtime, function, none, follow, correct, give","['consider', 'take', 'for', 'for', 'for', 'asymptotic', 'complexity', 'likely']","Consider an algorithm that takes 8s for n=50, 14s for n=100 and 20s for n=200. What asymptotic complexity does it likely have.
"
